,adjective,noun,article,adj_article,prob,is_multi_token
4323,battery,game,a,a,4.2490195482969284e-05,False
4324,mermaid,hole,a,a,1.3629464774567168e-05,False
4325,dragon,guy,a,a,8.784721285337582e-05,False
4326,top,hit,a,a,0.0014145947061479092,False
4327,round,circle,a,a,0.0005684008356183767,False
4328,brown,cookie,a,a,6.24319291091524e-05,False
4329,fuzzy,ear,an,a,9.725426934892312e-06,False
4330,broken,toe,a,a,0.0011164849856868386,False
4331,fire,man,a,a,0.0009749080636538565,False
4332,orange,monkey,a,an,0.0011221796739846468,False
4333,noodle,worm,a,a,2.7315611057716874e-09,True
4334,silver,line,a,a,0.0013789827935397625,False
4335,mommy,chair,a,a,1.690964495537628e-06,False
4336,red,spot,a,a,0.010069603100419044,False
4337,dolly,dress,a,a,3.897672741004499e-06,False
4338,hummus,bread,,,3.190283610406953e-12,True
4339,red,fish,a,a,0.0033502141013741493,False
4340,apple,barrel,a,an,0.0005321783828549087,False
4341,plastic,tunnel,a,a,5.070628048997605e-06,False
4342,red,lid,a,a,0.001437806524336338,False
4343,cardboard,cylinder,a,a,6.780651801818749e-06,False
4344,green,fire,,,0.0022288153413683176,False
4345,green,circle,a,a,0.0019554616883397102,False
4346,yellow,lid,a,a,0.0001163414926850237,False
4347,chalk,duster,a,a,2.833962207660079e-05,False
4348,sweet,bread,,,0.018386758863925934,False
4349,green,cap,a,a,0.011139498092234135,False
4350,meadow,walk,a,a,1.8348946468904614e-05,False
4351,baby,moon,a,a,0.0018370336620137095,False
4352,hound,letter,a,a,2.5327624371129787e-06,False
4353,pony,piece,a,a,6.734257112839259e-06,False
4354,water,man,a,a,0.000580768974032253,False
4355,hot,syrup,,,0.0007123228278942406,False
4356,frozen,pea,a,a,9.775230137165636e-05,False
4357,shelve,divider,a,a,5.618696875527283e-15,True
4358,key,ring,a,a,0.0009017883567139506,False
4359,baby,buggy,a,a,0.0014684429625049233,False
4360,people,rug,a,a,2.9348486350500025e-05,False
4361,bottom,picture,a,a,0.00041983916889876127,False
4362,bathroom,room,a,a,0.00039794715121388435,False
4363,pink,sword,a,a,0.00046641798689961433,False
4364,pink,bottom,a,a,0.00017003803804982454,False
4365,top,refrigerator,a,a,0.00021966207714285702,False
4366,table,honey,,,9.302020043833181e-05,False
4367,dark,bath,a,a,0.0003744796267710626,False
4368,tooth,book,a,a,4.814370981875982e-07,False
4369,daddy,chair,a,a,2.1952533643343486e-05,False
4370,leg,room,a,a,0.00011226552305743098,False
4371,oat,meal,a,an,1.4043590330350865e-11,True
4372,trash,block,a,a,1.873694964160677e-05,False
4373,bright,red,,,0.044476356357336044,False
4374,potty,chair,a,a,8.00114521038289e-11,True
4375,dirty,bubble,a,a,0.0002586323826108128,False
4376,violin,teacher,a,a,0.0004838859604205936,False
4377,purple,suit,a,a,0.0021668823901563883,False
4378,cutting,board,a,a,5.5111522669903934e-05,False
4379,cathedral,choir,a,a,0.019962921738624573,False
4380,yellow,plane,a,a,0.00015735276974737644,False
4381,astronaut,costume,a,an,0.0002652541152201593,False
4382,door,handle,a,a,0.19344957172870636,False
4383,pink,block,a,a,3.802553328569047e-05,False
4384,bottom,dollar,a,a,4.5991353545105085e-05,False
4385,pink,tunnel,a,a,0.00012136388977523893,False
4386,green,knife,a,a,0.0005859378725290298,False
4387,telephone,call,a,a,0.002177346032112837,False
4388,orange,shirt,a,an,0.0013760302681475878,False
4389,tartar,taste,a,a,4.972452688967531e-13,True
4390,bible,school,a,a,0.00022125549730844796,False
4391,baby,mama,a,a,0.02158447355031967,False
4392,green,noodle,a,a,0.0031288019381463528,False
4393,machinery,catalogue,a,a,1.669851553742774e-05,False
4394,chicken,noodle,a,a,0.04703723266720772,False
4395,top,shelf,a,a,0.09499476104974747,False
4396,plastic,wallet,a,a,0.0005229533999226987,False
4397,square,yard,a,a,0.0012081918539479375,False
4398,metal,piece,a,a,0.00016035929729696363,False
4399,mommy,tiger,a,a,1.0639675565471407e-05,False
4400,yellow,picture,a,a,0.00012428074842318892,False
4401,computer,person,a,a,0.0003442609158810228,False
4402,guy,knight,a,a,6.254033360164613e-05,False
4403,brake,fluid,,,0.0033884583972394466,False
4404,purple,ketchup,,,0.0005725935916416347,False
4405,wall,tile,a,a,0.0018358364468440413,False
4406,sister,fight,a,a,8.088180766208097e-05,False
4407,coffee,bean,a,a,0.009112830273807049,False
4408,dinosaur,head,a,a,0.0002120104618370533,False
4409,solid,block,a,a,0.0001841003686422482,False
4410,purple,pad,a,a,5.512960342457518e-05,False
4411,hot,balloon,a,a,0.005131710320711136,False
4412,toy,puppy,a,a,0.0007449720287695527,False
4413,orange,bag,a,an,0.000230757737881504,False
4414,green,scissor,a,a,0.0011317577445879579,False
4415,red,cheek,a,a,0.0012367817107588053,False
4416,round,tower,a,a,0.004969622008502483,False
4417,plastic,glasses,,,0.003726916154846549,False
4418,banana,apple,an,a,0.0004438257310539484,False
4419,suite,shower,a,a,0.00014931072655599564,False
4420,granddad,kiss,a,a,2.7468104286081553e-12,True
4421,broken,bat,a,a,0.0002371009177295491,False
4422,brick,house,a,a,0.001275050570257008,False
4423,plastic,container,a,a,0.00703458720818162,False
4424,peanut,butter,,,0.11053166538476944,False
4425,yellow,curtain,a,a,0.006436498835682869,False
4426,car,track,a,a,3.110001671302598e-06,False
4427,animal,book,a,an,0.00011164680472575128,False
4428,sailor,collar,a,a,3.744793502846733e-05,False
4429,post,office,an,a,0.4941650629043579,False
4430,red,knob,a,a,0.0006193304434418678,False
4431,orange,soda,,,0.022594338282942772,False
4432,ant,food,,,1.979735679924488e-05,False
4433,purple,sweater,a,a,0.013206878677010536,False
4434,orange,block,a,an,6.455782568082213e-05,False
4435,purple,leg,a,a,4.39987525169272e-06,False
4436,questionnaire,letter,a,a,2.885892863448726e-10,True
4437,baby,turtle,a,a,0.0012143055209890008,False
4438,tee,shirt,a,a,0.015591894276440144,False
4439,water,running,,,0.0049781776033341885,False
4440,wheelie,bin,a,a,8.884885515955028e-10,True
4441,furniture,curtain,a,a,1.1707412340911105e-05,False
4442,water,honey,,,0.0001358789304504171,False
4443,room,sweet,a,a,2.6107070880243555e-05,False
4444,picture,rail,a,a,6.39047721051611e-06,False
4445,toy,closet,a,a,0.0005911586340516806,False
4446,honey,butter,,,0.002906775800511241,False
4447,red,toy,a,a,0.0008207564242184162,False
4448,standing,wall,a,a,4.2200248572044075e-05,False
4449,bread,roll,a,a,6.93790934747085e-05,False
4450,brown,hair,,,0.0945691168308258,False
4451,red,sky,a,a,0.029135409742593765,False
4452,oil,pot,a,an,0.002165101235732436,False
4453,wet,water,,,0.002675809431821108,False
4454,red,tricycle,a,a,0.00024044264864642173,False
4455,door,step,a,a,0.0001745661866152659,False
4456,purple,bracelet,a,a,0.0019351766677573323,False
4457,video,player,a,a,5.291184425004758e-05,False
4458,baby,bee,a,a,0.0077001857571303844,False
4459,boy,bike,a,a,0.00037961872294545174,False
4460,kitchen,window,a,a,0.003201427636668086,False
4461,yellow,orange,an,a,0.0071549066342413425,False
4462,brown,blanket,a,a,0.002116450574249029,False
4463,red,van,a,a,0.001126304385252297,False
4464,hot,roll,a,a,0.003819684498012066,False
4465,bacon,toast,,,0.0005328008555807173,False
4466,spinach,dip,a,a,2.4453266774354754e-10,True
4467,garden,soil,,,0.00414173724129796,False
4468,cough,syrup,,,0.07003573328256607,False
4469,elephant,garland,a,an,3.8896710066183005e-06,False
4470,press,office,an,a,0.0001606283913133666,False
4471,passenger,car,a,a,0.005648222751915455,False
4472,elephant,weight,a,an,4.1660670831333846e-05,False
4473,purple,cranium,a,a,3.1550964195048437e-05,False
4474,light,orange,an,a,0.004535564221441746,False
4475,princess,snack,a,a,2.917347228503786e-05,False
4476,secretary,table,a,a,8.326976058015134e-06,False
4477,ocean,train,a,an,0.001001556171104312,False
4478,asteroid,hit,a,an,1.440236701455433e-05,False
4479,fat,pig,a,a,0.007513795513659716,False
4480,bible,road,a,a,1.1878270242959843e-06,False
4481,yellow,mommy,a,a,0.00014154313248582184,False
4482,hot,rice,,,0.0015200057532638311,False
4483,dinosaur,artifact,an,a,0.003240675199776888,False
4484,mommy,cat,a,a,8.4903665992897e-05,False
4485,bouncing,ball,a,a,0.004341584630310535,False
4486,game,marble,a,a,1.3188806633479544e-06,False
4487,bear,workshop,a,a,4.614065346686402e-06,False
4488,upstairs,stair,a,an,0.00026199163403362036,False
4489,pee,pod,a,a,9.946719364961609e-05,False
4490,green,red,,,0.0013136976631358266,False
4491,country,house,a,a,0.004005692899227142,False
4492,plum,soup,,,0.004142617806792259,False
4493,purple,bath,a,a,0.00013819351443089545,False
4494,wet,rug,a,a,0.0002464958233758807,False
4495,hall,lighting,,,0.00041642269934527576,False
4496,foot,print,a,a,2.1576393919531256e-05,False
4497,pink,crayon,a,a,0.007984397001564503,False
4498,crab,line,a,a,2.257960431961692e-06,False
4499,dog,walk,a,a,0.0011763738002628088,False
4500,bright,spot,a,a,0.007264120038598776,False
4501,chocolate,lollipop,a,a,0.0024232850410044193,False
4502,street,shop,a,a,0.0006219928618520498,False
4503,dirty,face,a,a,0.0009648161358200014,False
4504,furry,platypus,a,a,1.7906494349517743e-06,False
4505,mud,water,,,0.0001856216840678826,False
4506,picture,wall,a,a,0.0004648652393370867,False
4507,light,flashing,,,0.010597399435937405,False
4508,outhouse,door,a,an,6.429431456614484e-08,True
4509,microscope,spotlight,a,a,2.5437434487685096e-06,False
4510,paper,shop,a,a,0.0010623699054121971,False
4511,red,flap,a,a,0.004236308857798576,False
4512,video,tape,a,a,0.0643489882349968,False
4513,car,door,a,a,0.0062834834679961205,False
4514,ant,aphid,an,an,0.000262565677985549,False
4515,art,museum,a,an,0.003327240003272891,False
4516,thick,gland,a,a,8.861415699357167e-05,False
4517,stag,group,a,a,4.058932118789198e-12,True
4518,milk,jug,a,a,0.018887901678681374,False
4519,baby,bird,a,a,0.0067031290382146835,False
4520,singing,drawer,a,a,4.486422312766081e-06,False
4521,bathing,suit,a,a,0.0027662538923323154,False
4522,brass,dart,a,a,0.00028341301367618144,False
4523,dressing,table,a,a,0.0038106648717075586,False
4524,red,bed,a,a,0.0003407116746529937,False
4525,purple,window,a,a,6.299023516476154e-05,False
4526,spot,check,a,a,4.805331627721898e-05,False
4527,bear,teddy,a,a,0.00026412017177790403,False
4528,banana,tree,a,a,0.002970887813717127,False
4529,dogs,barking,,,0.03819715976715088,False
4530,top,drawer,a,a,0.13050690293312073,False
4531,horse,running,,,0.003912556916475296,False
4532,eleven,pound,a,an,0.00010631106124492362,False
4533,fire,officer,an,a,0.009080671705305576,False
4534,weight,bag,a,a,0.0007633929490111768,False
4535,whisky,ginger,,,1.0420378202979919e-05,False
4536,red,string,a,a,0.0022478438913822174,False
4537,icy,mountain,a,an,0.00029542832635343075,False
4538,orange,rain,,,1.0022640708484687e-05,False
4539,oatmeal,cookie,a,an,3.800051349246962e-21,True
4540,food,company,a,a,0.0011358209885656834,False
4541,wooden,floor,a,a,0.0003677972999867052,False
4542,strawberry,bar,a,a,0.00012384133879095316,False
4543,bear,jump,a,a,0.00024590693647041917,False
4544,banana,mess,a,a,7.523156091338024e-05,False
4545,farm,house,a,a,0.0016137559432536364,False
4546,red,tomato,a,a,0.05222179368138313,False
4547,shop,envelope,an,a,8.555642125429586e-06,False
4548,bottom,drawer,a,a,0.04981318861246109,False
4549,yellow,school,a,a,1.4586814359063283e-05,False
4550,computer,game,a,a,0.009151456877589226,False
4551,doggy,tail,a,a,2.5594196625226564e-11,True
4552,melon,ball,a,a,1.3950208173090391e-10,True
4553,tea,room,a,a,0.0030586817301809788,False
4554,naked,mole,a,a,9.913161920849234e-05,False
4555,bunny,book,a,a,2.4424064122285927e-06,False
4556,bug,spray,a,a,0.002718166681006551,False
4557,brown,train,a,a,1.4395254765986465e-05,False
4558,flower,pot,a,a,0.013004311360418797,False
4559,scaly,skin,,,2.3202373542864704e-11,True
4560,hot,dog,a,a,0.01982579007744789,False
4561,red,bike,a,a,0.0007300752913579345,False
4562,flat,cheese,,,0.0005140075227245688,False
4563,stuffed,animal,an,a,0.002494080225005746,False
4564,diaper,wipe,a,a,4.0843188932089955e-10,True
4565,night,plane,a,a,0.00029994305805303156,False
4566,yellow,bird,a,a,0.0023760111071169376,False
4567,pop,opera,an,a,0.0002473059867043048,False
4568,tree,house,a,a,0.003219469217583537,False
4569,dark,leaf,a,a,0.0004687328764703125,False
4570,yellow,mom,a,a,4.649569382308982e-05,False
4571,red,street,a,a,0.00025715091032907367,False
4572,pink,hair,,,0.0027871904894709587,False
4573,man,mum,a,a,3.4435055567882955e-05,False
4574,fish,jelly,,,0.02179248072206974,False
4575,bus,park,a,a,5.592233355855569e-05,False
4576,baby,talk,a,a,0.0041615660302340984,False
4577,orange,guy,a,an,6.37052216916345e-05,False
4578,thick,mustache,a,a,0.006557989399880171,False
4579,compost,pile,a,a,1.3719948659373714e-09,True
4580,press,jacket,a,a,0.00024995324201881886,False
4581,spider,head,a,a,0.00018704103422351182,False
4582,green,tie,a,a,3.481250678305514e-05,False
4583,ear,lobe,a,an,0.0019073323346674442,False
4584,back,room,a,a,0.004193560220301151,False
4585,outside,bird,a,an,3.3307082048850134e-05,False
4586,kid,driving,,,4.035050005768426e-05,False
4587,gold,coffee,,,3.278153235442005e-05,False
4588,honey,pot,a,a,0.005660750903189182,False
4589,purple,book,a,a,0.0002351752045797184,False
4590,wedding,day,a,a,0.0033390831667929888,False
4591,moon,rover,a,a,0.0004557506472337991,False
4592,dark,snake,a,a,0.00020038324873894453,False
4593,penny,packet,a,a,0.00012134267308283597,False
4594,car,driver,a,a,0.018387937918305397,False
4595,plastic,back,a,a,9.832965588429943e-07,False
4596,orange,colors,a,an,1.243991300725611e-05,False
4597,apple,juicer,a,an,0.034925930202007294,False
4598,green,mountain,a,a,0.026278259232640266,False
4599,yellow,hippo,a,a,0.0011600565630942583,False
4600,hot,mama,a,a,0.0012375107035040855,False
4601,red,onion,an,a,0.0827837809920311,False
4602,cherry,tomato,a,a,0.006681081838905811,False
4603,doll,house,a,a,0.0007952378946356475,False
4604,giant,puppet,a,a,0.0036291738506406546,False
4605,motor,car,a,a,0.0029830557759851217,False
4606,dark,lounge,a,a,0.0002479676913935691,False
4607,brown,sugar,,,0.005370465572923422,False
4608,telephone,ringing,,,0.003750609466806054,False
4609,red,pillow,a,a,0.0005948372418060899,False
4610,silver,ship,a,a,0.00032449435093440115,False
4611,hot,sundae,a,a,0.004354255273938179,False
4612,pink,elephant,an,a,0.0036540015134960413,False
4613,brown,doggie,a,a,0.0021254445891827345,False
4614,yogurt,hair,,,2.9538788893085966e-20,True
4615,kids,honey,,,9.22276230994612e-05,False
4616,guy,walking,,,7.172070036176592e-05,False
4617,taller,spoon,a,a,9.229977877112105e-06,False
4618,pirate,necklace,a,a,4.37831440649461e-05,False
4619,cloudy,day,a,a,0.0012397832470014691,False
4620,pink,towel,a,a,0.00359204038977623,False
4621,baby,snail,a,a,0.0010198922827839851,False
4622,purple,ring,a,a,0.0003432607918512076,False
4623,tv,company,a,a,6.471101369243115e-05,False
4624,sunny,side,a,a,0.00025390152586624026,False
4625,purple,car,a,a,0.0005390758742578328,False
4626,green,monkey,a,a,0.013803099282085896,False
4627,broken,door,a,a,0.0006407484179362655,False
4628,pink,bear,a,a,0.0005185298505239189,False
4629,home,sign,a,a,0.0001977422507479787,False
4630,plastic,mat,a,a,1.2213680747663602e-05,False
4631,home,committee,a,a,0.00012007059558527544,False
4632,dinosaur,book,a,a,1.8933456885861233e-05,False
4633,male,goldfish,a,a,0.0005996634718030691,False
4634,saw,blade,a,a,0.00028852239483967423,False
4635,baby,deer,a,a,0.0001877869653981179,False
4636,vampire,zombie,a,a,0.001044124597683549,False
4637,monkey,whisper,a,a,4.328494469518773e-06,False
4638,bathroom,shop,a,a,0.00013869685062672943,False
4639,panel,radiator,a,a,0.00010763388854684308,False
4640,kitchen,net,a,a,2.420023747617961e-06,False
4641,red,horn,a,a,0.01249515451490879,False
4642,outside,shell,a,an,0.00023580198467243463,False
4643,octopus,show,a,an,1.463377202526317e-06,False
4644,racing,pigeon,a,a,0.001032235100865364,False
4645,green,shamrock,a,a,4.3266503780614585e-05,False
4646,land,motorway,a,a,1.4269413441070355e-05,False
4647,pregnant,blond,a,a,5.401269663707353e-05,False
4648,yellow,scarf,a,a,0.02204499952495098,False
4649,track,record,a,a,0.2524990141391754,False
4650,shovel,scoop,a,a,3.779823236982338e-05,False
4651,colors,green,,,0.00021765434939879924,False
4652,orange,bug,a,an,0.00023155864619184285,False
4653,green,lego,a,a,0.00045978641719557345,False
4654,crease,mark,a,a,5.481743023300763e-11,True
4655,green,dish,a,a,0.002282325876876712,False
4656,baby,hair,,,0.0007833022973500192,False
4657,gold,plate,a,a,0.009280085563659668,False
4658,piggy,bank,a,a,5.197062480601495e-10,True
4659,sugar,cube,a,a,0.0022852234542369843,False
4660,hay,ride,a,a,0.00010858172026928514,False
4661,pink,flower,a,a,0.004240709822624922,False
4662,red,rectangle,a,a,0.0014935244107618928,False
4663,squirt,toy,a,a,3.2707991858051425e-17,True
4664,panel,game,a,a,0.0007947625126689672,False
4665,fridge,freezer,a,a,0.0019734958186745644,False
4666,lock,stock,,,5.414529368863441e-06,False
4667,naked,child,a,a,0.0005216087447479367,False
4668,gold,star,a,a,0.02450948767364025,False
4669,gold,band,a,a,0.00019878869352396578,False
4670,room,bathroom,a,a,0.0007222641725093126,False
4671,ceiling,tile,a,a,0.00619998574256897,False
4672,dirty,swine,a,a,0.004671120084822178,False
4673,trash,yard,a,a,7.680444832658395e-05,False
4674,apple,book,a,an,0.0001176040168502368,False
4675,puffin,nose,a,a,2.851558454409988e-10,True
4676,tv,day,a,a,0.0002777711197268218,False
4677,light,car,a,a,0.001228503999300301,False
4678,butterfly,cake,a,a,7.174646452767774e-05,False
4679,freeze,popsicle,a,a,1.9567281924537383e-05,False
4680,girl,boot,a,a,0.0008011318859644234,False
4681,bunny,mask,a,a,2.1577876395895146e-05,False
4682,goose,mama,a,a,3.11472740577301e-06,False
4683,gas,bill,a,a,0.0001624431024538353,False
4684,hot,daddy,a,a,0.0006084130145609379,False
4685,yellow,fuzz,,,0.0057123261503875256,False
4686,dorsal,fin,a,a,0.00040156321483664215,False
4687,fairy,pony,a,a,0.0002259602479171008,False
4688,singing,voice,a,a,0.00016031261475291103,False
4689,purple,rain,,,0.00018042311421595514,False
4690,message,machine,a,a,0.0005095894448459148,False
4691,bait,shop,a,a,0.0006513696862384677,False
4692,litter,tray,a,a,3.7788769986946136e-05,False
4693,stuffed,mushroom,a,a,0.00016696195234544575,False
4694,leather,jacket,a,a,0.23733390867710114,False
4695,teddy,book,a,a,5.330662588676205e-06,False
